id          first_name  last_name   gender      birthday                   email                        phone                  created_at                 updated_at               
935         Jerel       Stokes      male        1974-05-25 11:29:43 -0700  nat@robel.com                149-344-2766 x08619    2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
936         Demario     Davis       male        1986-09-02 13:15:46 -0700  jarvis@kuphalbogisich.com    527.635.7320 x103      2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
938         Minnie      Towne       male        1973-06-16 10:27:46 -0700  amara@padbergjakubowski.inf  (934)462-5284 x73971   2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
939         Brenda      Hilll       male        1979-03-08 17:46:25 -0800  chet_cremin@durganaltenwert  161-640-1259 x2167     2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
940         Savion      Erdman      male        1971-07-23 00:26:54 -0700  willow@swift.com             (288)699-6268 x8093    2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
943         Zola        Wisoky      male        1971-04-27 22:11:09 -0700  gwendolyn@kuhn.name          334.580.4685           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
944         Gaetano     Moore       male        1983-02-02 08:27:11 -0800  elenora_koepp@kulasmayer.co  717.045.5133           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
945         Antonia     Jacobs      male        1983-06-27 00:26:11 -0700  gabe_berge@huel.org          728.894.1075           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
948         Randall     Strosin     male        1976-12-11 21:46:35 -0800  beverly_homenick@oconnell.b  939-093-4741 x502      2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
949         Tina        Emmerich    male        1974-06-03 01:40:50 -0700  johan.muller@nikolausgleaso  1-775-988-9601         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
950         Deanna      Glover      male        1971-11-30 22:04:08 -0800  danika@veum.biz              887.319.5789           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
951         Sherwood    Ondricka    male        1993-06-06 02:07:45 -0700  jon@miller.net               325-148-8210 x9571     2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
952         Kira        Jacobi      male        1984-05-16 09:54:29 -0700  will_roberts@blick.info      1-396-569-4028 x8187   2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
953         Cory        Harvey      male        1983-02-09 04:52:58 -0800  sylvester@schusterortiz.biz  788-407-1623           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
954         Terrence    Pacocha     male        1976-02-07 20:13:07 -0800  emanuel_friesen@stamm.org    1-250-740-1551 x90525  2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
955         Joshuah     Wehner      male        1983-11-19 18:46:28 -0800  may@balistreri.info          1-430-732-6360         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
959         Jabari      Okuneva     male        1972-08-18 01:49:33 -0700  douglas@keler.info           871.375.8240           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
960         Faye        Halvorson   male        1973-12-04 09:34:20 -0800  trinity_tremblay@pacochadic  (172)166-3445          2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
961         Conrad      Braun       male        1974-11-07 17:31:59 -0800  camron@mcculloughhintz.info  926.981.3113 x96255    2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
962         Triston     Hansen      male        1992-10-18 17:14:13 -0700  charlie_wunsch@hudson.com    1-569-626-7873         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
963         Jaycee      Wisoky      male        1983-04-16 20:34:07 -0800  carolyne@bartolettimckenzie  (328)606-6483 x53383   2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
966         Remington   Brekke      male        1970-07-16 22:21:59 -0700  alexandrea@harris.info       1-971-902-6826         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
967         Caitlyn     Williamson  male        1972-08-01 00:48:02 -0700  isom@hintz.name              1-251-521-8412 x71275  2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
971         Ludie       MacGyver    male        1970-06-06 19:29:43 -0700  kathleen_kuvalis@reichel.co  (345)123-9322          2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
974         Cassandra   Haag        male        1988-03-13 14:17:19 -0800  francisco_feil@pfannerstill  1-645-986-9990 x19725  2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
975         Elta        Beatty      male        1981-10-12 16:06:05 -0700  samantha@moorejewe.com       1-404-466-4707         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
976         Alessia     Hermann     male        1972-12-10 16:11:04 -0800  arthur@littel.biz            (629)039-3124          2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
977         Kelli       Toy         male        1987-05-04 11:59:37 -0700  jaylen_johnson@carter.info   1-189-822-0747         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
980         Kali        Bauch       male        1985-08-06 03:46:30 -0700  melvin.adams@goyette.info    1-191-856-4637         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
981         Javonte     Brekke      male        1972-08-21 13:04:20 -0700  margarete@davis.org          (267)113-5694 x4207    2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
983         Derek       Collins     male        1992-09-07 04:53:51 -0700  nathan@oberbrunnerbecker.na  358.290.1414 x2672     2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
984         Mable       Davis       male        1972-04-21 15:44:39 -0800  mazie_sipes@boehm.com        624.893.9524           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
985         Margarita   Wolff       male        1979-05-18 20:41:16 -0700  friedrich@stehrprosacco.biz  917-007-4089 x890      2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
986         Ottilie     Zieme       male        1992-07-05 13:31:15 -0700  lionel_bergnaum@skiles.net   854.000.0576           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
987         Dario       Osinski     male        1983-02-12 03:48:51 -0800  tyrell@vongreen.org          1-205-719-3932         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
990         Helmer      Parker      male        1989-04-28 01:50:20 -0700  tyrel.hauck@bogisich.info    892.551.9586 x70751    2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
991         Brittany    Heller      male        1993-05-22 11:19:17 -0700  conrad.heller@terry.org      499-284-8000           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
992         Brooklyn    Beier       male        1983-05-04 01:35:47 -0700  lue_armstrong@jewegleason.o  454.390.1302 x704      2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
993         Kara        Shields     male        1971-08-06 15:41:52 -0700  mose.sipes@rennermohr.info   1-364-414-9910         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
995         Tyler       Tremblay    male        1974-09-16 02:17:47 -0700  devyn@windlerhuel.net        693-820-8954           2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
998         Jaylin      Deckow      male        1970-11-03 05:22:12 -0800  sonny@pfannerstillweimann.n  1-283-968-2648         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
999         Candido     Gleichner   male        1973-02-23 07:51:22 -0800  reanna@pollich.net           1-532-435-4797         2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
1000        Stacey      Hand        male        1989-10-08 15:01:40 -0700  bernadine_wyman@gleichnerhu  (405)472-9231          2012-09-19 17:10:35 -0700  2012-09-19 17:10:35 -0700
COUNT(gender)
-------------
463          
517          
COUNT(gender)
-------------
980          
